  12.24 -0.000000738727594 -0.000001477453151  -0.000005771446086 -0.000000738723517 -0.000016446042669 -0.000011542874493
  12.20 -0.000000690456837 -0.000001380911897  -0.000005436126356 -0.000000690453283 -0.000015657813722 -0.000010872238407
  12.15 -0.000000645077907 -0.000001290154266  -0.000005118166067 -0.000000645074811 -0.000014900493909 -0.000010236320747
  12.10 -0.000000602434877 -0.000001204868407  -0.000004816793656 -0.000000602432183 -0.000014173243880 -0.000009633578441
  12.06 -0.000000562379173 -0.000001124757174  -0.000004531264894 -0.000000562376830 -0.000013475227824 -0.000009062523079
  12.01 -0.000000524769282 -0.000001049537546  -0.000004260862266 -0.000000524767246 -0.000012805614596 -0.000008521719674
  11.97 -0.000000489470477 -0.000000978940070  -0.000004004894346 -0.000000489468709 -0.000012163578758 -0.000008009785409
  11.92 -0.000000456354542 -0.000000912708317  -0.000003762695170 -0.000000456353009 -0.000011548301588 -0.000007525388392
  11.87 -0.000000425299512 -0.000000850598360  -0.000003533623611 -0.000000425298183 -0.000010958972012 -0.000007067246400
  11.83 -0.000000396189416 -0.000000792378256  -0.000003317062758 -0.000000396188265 -0.000010394787479 -0.000006634125635
  11.78 -0.000000368914029 -0.000000737827561  -0.000003112419287 -0.000000368913034 -0.000009854954785 -0.000006224839475
  11.74 -0.000000343368637 -0.000000686736843  -0.000002919122844 -0.000000343367776 -0.000009338690834 -0.000005838247229
  11.69 -0.000000319453797 -0.000000638907222  -0.000002736625422 -0.000000319453053 -0.000008845223351 -0.000005473252906
  11.65 -0.000000297075121 -0.000000594149921  -0.000002564400752 -0.000000297074479 -0.000008373791531 -0.000005128803983
  11.60 -0.000000276143053 -0.000000552285829  -0.000002401943689 -0.000000276142500 -0.000007923646646 -0.000004803890181
  11.56 -0.000000256572662 -0.000000513145086  -0.000002248769603 -0.000000256572186 -0.000007494052590 -0.000004497542258
  11.52 -0.000000238283438 -0.000000476566672  -0.000002104413787 -0.000000238283028 -0.000007084286386 -0.000004208830807
  11.47 -0.000000221199097 -0.000000442398018  -0.000001968430853 -0.000000221198744 -0.000006693638628 -0.000003936865065
  11.43 -0.000000205247389 -0.000000410494627  -0.000001840394153 -0.000000205247086 -0.000006321413893 -0.000003680791740
  11.39 -0.000000190359921 -0.000000380719712  -0.000001719895189 -0.000000190359661 -0.000005966931094 -0.000003439793849
  11.34 -0.000000176471975 -0.000000352943838  -0.000001606543049 -0.000000176471751 -0.000005629523794 -0.000003213089571
  11.30 -0.000000163522342 -0.000000327044588  -0.000001499963834 -0.000000163522150 -0.000005308540477 -0.000002999931115
  11.26 -0.000000151453158 -0.000000302906234  -0.000001399800105 -0.000000151452994 -0.000005003344778 -0.000002799603609
  11.21 -0.000000140209748 -0.000000280419425  -0.000001305710334 -0.000000140209608 -0.000004713315670 -0.000002611424000
  11.17 -0.000000129740470 -0.000000259480880  -0.000001217368365 -0.000000129740350 -0.000004437847618 -0.000002434739978
  11.13 -0.000000119996575 -0.000000239993098  -0.000001134462881 -0.000000119996473 -0.000004176350689 -0.000002268928916
  11.08 -0.000000110932063 -0.000000221864083  -0.000001056696888 -0.000000110931976 -0.000003928250637 -0.000002113396827
  11.04 -0.000000102503553 -0.000000205007068  -0.000000983787204 -0.000000102503478 -0.000003692988945 -0.000001967577348
  11.00 -0.000000094670146 -0.000000189340261  -0.000000915463956 -0.000000094670083 -0.000003470022839 -0.000001830930737
